date,year,quarter_num,quarter,month_num,month_name,month_short,year_month,year_quarter,week_of_year,day_of_month,day_of_week_num,day_of_week,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end
2025-08-25,2025,3,Q3,8,August,Aug,2025-08,2025-Q3,35,25,1,Monday,False,False,False,False,False,False
2025-08-26,2025,3,Q3,8,August,Aug,2025-08,2025-Q3,35,26,2,Tuesday,False,False,False,False,False,False
2025-08-27,2025,3,Q3,8,August,Aug,2025-08,2025-Q3,35,27,3,Wednesday,False,False,False,False,False,False
2025-08-28,2025,3,Q3,8,August,Aug,2025-08,2025-Q3,35,28,4,Thursday,False,False,False,False,False,False
2025-08-29,2025,3,Q3,8,August,Aug,2025-08,2025-Q3,35,29,5,Friday,False,False,False,False,False,False
2025-09-02,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,36,2,2,Tuesday,False,False,False,False,False,False
2025-09-03,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,36,3,3,Wednesday,False,False,False,False,False,False
2025-09-04,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,36,4,4,Thursday,False,False,False,False,False,False
2025-09-05,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,36,5,5,Friday,False,False,False,False,False,False
2025-09-08,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,37,8,1,Monday,False,False,False,False,False,False
2025-09-09,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,37,9,2,Tuesday,False,False,False,False,False,False
2025-09-10,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,37,10,3,Wednesday,False,False,False,False,False,False
2025-09-11,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,37,11,4,Thursday,False,False,False,False,False,False
2025-09-12,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,37,12,5,Friday,False,False,False,False,False,False
2025-09-15,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,38,15,1,Monday,False,False,False,False,False,False
2025-09-16,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,38,16,2,Tuesday,False,False,False,False,False,False
2025-09-17,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,38,17,3,Wednesday,False,False,False,False,False,False
2025-09-18,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,38,18,4,Thursday,False,False,False,False,False,False
2025-09-19,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,38,19,5,Friday,False,False,False,False,False,False
2025-09-22,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,39,22,1,Monday,False,False,False,False,False,False
2025-09-23,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,39,23,2,Tuesday,False,False,False,False,False,False
2025-09-24,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,39,24,3,Wednesday,False,False,False,False,False,False
2025-09-25,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,39,25,4,Thursday,False,False,False,False,False,False
2025-09-26,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,39,26,5,Friday,False,False,False,False,False,False
2025-09-29,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,40,29,1,Monday,False,False,False,False,False,False
2025-09-30,2025,3,Q3,9,September,Sep,2025-09,2025-Q3,40,30,2,Tuesday,False,True,False,True,False,False
2025-10-01,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,40,1,3,Wednesday,True,False,True,False,False,False
2025-10-02,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,40,2,4,Thursday,False,False,False,False,False,False
2025-10-03,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,40,3,5,Friday,False,False,False,False,False,False
2025-10-06,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,41,6,1,Monday,False,False,False,False,False,False
2025-10-07,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,41,7,2,Tuesday,False,False,False,False,False,False
2025-10-08,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,41,8,3,Wednesday,False,False,False,False,False,False
2025-10-09,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,41,9,4,Thursday,False,False,False,False,False,False
2025-10-10,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,41,10,5,Friday,False,False,False,False,False,False
2025-10-13,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,42,13,1,Monday,False,False,False,False,False,False
2025-10-14,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,42,14,2,Tuesday,False,False,False,False,False,False
2025-10-15,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,42,15,3,Wednesday,False,False,False,False,False,False
2025-10-16,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,42,16,4,Thursday,False,False,False,False,False,False
2025-10-17,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,42,17,5,Friday,False,False,False,False,False,False
2025-10-20,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,43,20,1,Monday,False,False,False,False,False,False
2025-10-21,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,43,21,2,Tuesday,False,False,False,False,False,False
2025-10-22,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,43,22,3,Wednesday,False,False,False,False,False,False
2025-10-23,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,43,23,4,Thursday,False,False,False,False,False,False
2025-10-24,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,43,24,5,Friday,False,False,False,False,False,False
2025-10-27,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,44,27,1,Monday,False,False,False,False,False,False
2025-10-28,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,44,28,2,Tuesday,False,False,False,False,False,False
2025-10-29,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,44,29,3,Wednesday,False,False,False,False,False,False
2025-10-30,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,44,30,4,Thursday,False,False,False,False,False,False
2025-10-31,2025,4,Q4,10,October,Oct,2025-10,2025-Q4,44,31,5,Friday,False,True,False,False,False,False
2025-11-03,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,45,3,1,Monday,False,False,False,False,False,False
2025-11-04,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,45,4,2,Tuesday,False,False,False,False,False,False
2025-11-05,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,45,5,3,Wednesday,False,False,False,False,False,False
2025-11-06,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,45,6,4,Thursday,False,False,False,False,False,False
2025-11-07,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,45,7,5,Friday,False,False,False,False,False,False
2025-11-10,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,46,10,1,Monday,False,False,False,False,False,False
2025-11-11,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,46,11,2,Tuesday,False,False,False,False,False,False
2025-11-12,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,46,12,3,Wednesday,False,False,False,False,False,False
2025-11-13,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,46,13,4,Thursday,False,False,False,False,False,False
2025-11-14,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,46,14,5,Friday,False,False,False,False,False,False
2025-11-17,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,47,17,1,Monday,False,False,False,False,False,False
2025-11-18,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,47,18,2,Tuesday,False,False,False,False,False,False
2025-11-19,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,47,19,3,Wednesday,False,False,False,False,False,False
2025-11-20,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,47,20,4,Thursday,False,False,False,False,False,False
2025-11-21,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,47,21,5,Friday,False,False,False,False,False,False
2025-11-24,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,48,24,1,Monday,False,False,False,False,False,False
2025-11-25,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,48,25,2,Tuesday,False,False,False,False,False,False
2025-11-26,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,48,26,3,Wednesday,False,False,False,False,False,False
2025-11-28,2025,4,Q4,11,November,Nov,2025-11,2025-Q4,48,28,5,Friday,False,False,False,False,False,False
2025-12-01,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,49,1,1,Monday,True,False,False,False,False,False
2025-12-02,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,49,2,2,Tuesday,False,False,False,False,False,False
2025-12-03,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,49,3,3,Wednesday,False,False,False,False,False,False
2025-12-04,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,49,4,4,Thursday,False,False,False,False,False,False
2025-12-05,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,49,5,5,Friday,False,False,False,False,False,False
2025-12-08,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,50,8,1,Monday,False,False,False,False,False,False
2025-12-09,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,50,9,2,Tuesday,False,False,False,False,False,False
2025-12-10,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,50,10,3,Wednesday,False,False,False,False,False,False
2025-12-11,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,50,11,4,Thursday,False,False,False,False,False,False
2025-12-12,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,50,12,5,Friday,False,False,False,False,False,False
2025-12-15,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,51,15,1,Monday,False,False,False,False,False,False
2025-12-16,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,51,16,2,Tuesday,False,False,False,False,False,False
2025-12-17,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,51,17,3,Wednesday,False,False,False,False,False,False
2025-12-18,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,51,18,4,Thursday,False,False,False,False,False,False
2025-12-19,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,51,19,5,Friday,False,False,False,False,False,False
2025-12-22,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,52,22,1,Monday,False,False,False,False,False,False
2025-12-23,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,52,23,2,Tuesday,False,False,False,False,False,False
2025-12-24,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,52,24,3,Wednesday,False,False,False,False,False,False
2025-12-26,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,52,26,5,Friday,False,False,False,False,False,False
2025-12-29,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,1,29,1,Monday,False,False,False,False,False,False
2025-12-30,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,1,30,2,Tuesday,False,False,False,False,False,False
2025-12-31,2025,4,Q4,12,December,Dec,2025-12,2025-Q4,1,31,3,Wednesday,False,True,False,True,False,True
2026-01-02,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,1,2,5,Friday,False,False,False,False,False,False
2026-01-05,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,2,5,1,Monday,False,False,False,False,False,False
2026-01-06,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,2,6,2,Tuesday,False,False,False,False,False,False
2026-01-07,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,2,7,3,Wednesday,False,False,False,False,False,False
2026-01-08,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,2,8,4,Thursday,False,False,False,False,False,False
2026-01-09,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,2,9,5,Friday,False,False,False,False,False,False
2026-01-12,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,3,12,1,Monday,False,False,False,False,False,False
2026-01-13,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,3,13,2,Tuesday,False,False,False,False,False,False
2026-01-14,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,3,14,3,Wednesday,False,False,False,False,False,False
2026-01-15,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,3,15,4,Thursday,False,False,False,False,False,False
2026-01-16,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,3,16,5,Friday,False,False,False,False,False,False
2026-01-20,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,4,20,2,Tuesday,False,False,False,False,False,False
2026-01-21,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,4,21,3,Wednesday,False,False,False,False,False,False
2026-01-22,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,4,22,4,Thursday,False,False,False,False,False,False
2026-01-23,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,4,23,5,Friday,False,False,False,False,False,False
2026-01-26,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,5,26,1,Monday,False,False,False,False,False,False
2026-01-27,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,5,27,2,Tuesday,False,False,False,False,False,False
2026-01-28,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,5,28,3,Wednesday,False,False,False,False,False,False
2026-01-29,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,5,29,4,Thursday,False,False,False,False,False,False
2026-01-30,2026,1,Q1,1,January,Jan,2026-01,2026-Q1,5,30,5,Friday,False,False,False,False,False,False
2026-02-02,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,6,2,1,Monday,False,False,False,False,False,False
2026-02-03,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,6,3,2,Tuesday,False,False,False,False,False,False
2026-02-04,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,6,4,3,Wednesday,False,False,False,False,False,False
2026-02-05,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,6,5,4,Thursday,False,False,False,False,False,False
2026-02-06,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,6,6,5,Friday,False,False,False,False,False,False
2026-02-09,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,7,9,1,Monday,False,False,False,False,False,False
2026-02-10,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,7,10,2,Tuesday,False,False,False,False,False,False
2026-02-11,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,7,11,3,Wednesday,False,False,False,False,False,False
2026-02-12,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,7,12,4,Thursday,False,False,False,False,False,False
2026-02-13,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,7,13,5,Friday,False,False,False,False,False,False
2026-02-17,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,8,17,2,Tuesday,False,False,False,False,False,False
2026-02-18,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,8,18,3,Wednesday,False,False,False,False,False,False
2026-02-19,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,8,19,4,Thursday,False,False,False,False,False,False
2026-02-20,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,8,20,5,Friday,False,False,False,False,False,False
2026-02-23,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,9,23,1,Monday,False,False,False,False,False,False
2026-02-24,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,9,24,2,Tuesday,False,False,False,False,False,False
2026-02-25,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,9,25,3,Wednesday,False,False,False,False,False,False
2026-02-26,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,9,26,4,Thursday,False,False,False,False,False,False
2026-02-27,2026,1,Q1,2,February,Feb,2026-02,2026-Q1,9,27,5,Friday,False,False,False,False,False,False
