rebalance_date,signal_date,entry_date,holdings,n_holdings,n_sold,n_bought,turnover_est,cost,exposure,regime_scale,defense_scale,vol_scale,dd_scale,estimated_vol,regime_score,breadth_gate,benchmark_trend_gate,anchor_used,skipped_no_hold_dates
2023-07-03,2023-07-03,2023-07-05,"['META', 'AMZN', 'AZN', 'IDXX', 'PAYX', 'CTAS', 'MELI', 'XEL', 'KHC', 'KDP']",10,3,3,0.46014507036629987,0.0005521740844395598,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2023-07-18,2023-07-18,2023-07-19,"['META', 'AMD', 'ILMN', 'AVGO', 'AZN', 'MELI', 'CTAS', 'XEL', 'KHC', 'KDP']",10,3,3,0.4055397166933845,0.0004866476600320614,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2023-08-01,2023-08-01,2023-08-02,"['TSLA', 'NFLX', 'MELI', 'AZN', 'EBAY', 'XEL', 'AVGO', 'KHC', 'AMD', 'CTAS']",10,3,3,0.5099076187241126,0.0006118891424689351,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2023-08-15,2023-08-15,2023-08-16,"['TSLA', 'NVDA', 'AVGO', 'NFLX', 'ADBE', 'CDNS', 'META', 'SNPS', 'AMD', 'MSFT']",10,6,6,0.5207068751399291,0.0006248482501679148,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2023-08-29,2023-08-29,2023-08-30,"['ADBE', 'TSLA', 'MCHP', 'JD', 'META', 'NVDA', 'NFLX', 'PYPL', 'IDXX', 'MSFT']",10,4,4,0.5121649310143914,0.0006145979172172696,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2023-09-13,2023-09-13,2023-09-14,"['ADBE', 'META', 'MELI', 'ODFL', 'IDXX', 'MCHP', 'JD', 'NFLX', 'TSLA', 'NVDA']",10,2,2,0.29208547472106566,0.00035050256966527875,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2023-09-27,2023-09-27,2023-09-28,"['NVDA', 'META', 'ORCL', 'TSLA', 'IDXX', 'ADBE', 'JD', 'MCHP', 'NFLX', 'MELI']",10,1,1,0.26223013070011564,0.00031467615684013876,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2023-10-11,2023-10-11,2023-10-12,"['WDAY', 'IDXX', 'NFLX', 'NVDA', 'AMD', 'MELI', 'INTC', 'TSLA', 'ADBE', 'META']",10,3,3,0.3965315420621222,0.0004758378504745466,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2023-10-25,2023-10-25,2023-10-26,"['MCHP', 'TSLA', 'IDXX', 'WDAY', 'AMD', 'META', 'ADBE', 'NVDA', 'INTC', 'MELI']",10,1,1,0.2746997991899264,0.0003296397590279116,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2023-11-08,2023-11-08,2023-11-09,"['PANW', 'NVDA', 'TSLA', 'CDNS', 'IDXX', 'ADBE', 'MCHP', 'META', 'AMD', 'INTC']",10,2,2,0.2763411454955203,0.0003316093745946243,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2023-11-22,2023-11-22,2023-11-24,"['META', 'SNPS', 'PAYX', 'VRSK', 'ADP', 'ADBE', 'INTC', 'QCOM', 'IDXX', 'CDNS']",10,5,5,0.615593295640804,0.0007387119547689647,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2023-12-07,2023-12-07,2023-12-08,"['SNPS', 'PANW', 'FAST', 'XEL', 'CDNS', 'IDXX', 'QCOM', 'ADBE', 'META', 'VRSK']",10,3,3,0.5733999248070933,0.0006880799097685119,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2023-12-21,2023-12-21,2023-12-22,"['IDXX', 'AMD', 'DXCM', 'QCOM', 'SNPS', 'PANW', 'MELI', 'FAST', 'CDNS', 'VRSK']",10,3,3,0.5218730042632027,0.0006262476051158432,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-01-23,2024-01-23,2024-01-24,"['AMD', 'NVDA', 'FAST', 'MELI', 'GILD', 'AVGO', 'QCOM', 'CDNS', 'SNPS', 'DXCM']",10,3,3,0.6928847576807046,0.0008314617092168454,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-02-06,2024-02-06,2024-02-07,"['CHTR', 'XEL', 'AZN', 'EA', 'KDP', 'KHC', 'TMUS', 'HON', 'WBD', 'GILD']",10,9,9,0.9555343284122682,0.0011466411940947217,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-02-21,2024-02-21,2024-02-22,"['INTC', 'AAPL', 'TSLA', 'LULU', 'ADBE', 'NVDA', 'GOOGL', 'VRSK', 'ORCL', 'WBD']",10,9,9,0.9995948914184742,0.001199513869702169,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-03-06,2024-03-06,2024-03-07,"['TSLA', 'PYPL', 'AAPL', 'XEL', 'ADBE', 'WBD', 'BIIB', 'LULU', 'ORCL', 'VRSK']",10,3,3,0.6400447274823092,0.000768053672978771,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-03-20,2024-03-20,2024-03-21,"['MELI', 'BKNG', 'ADBE', 'EA', 'WBD', 'XEL', 'AMGN', 'VRSK', 'AAPL', 'BIIB']",10,4,4,0.5682588360441828,0.0006819106032530194,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-04-04,2024-04-04,2024-04-05,"['ADBE', 'INTC', 'WBD', 'PANW', 'DLTR', 'TSLA', 'LULU', 'MELI', 'BIIB', 'AAPL']",10,5,5,0.6334253194881376,0.0007601103833857651,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-04-18,2024-04-18,2024-04-19,"['AMD', 'AVGO', 'SNPS', 'CDNS', 'NVDA', 'MELI', 'INTC', 'ADBE', 'LULU', 'TSLA']",10,5,5,0.6050611519919141,0.0007260733823902969,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-05-02,2024-05-02,2024-05-03,"['NVDA', 'AMD', 'AVGO', 'SNPS', 'LRCX', 'CDNS', 'META', 'CRM', 'KLAC', 'ADBE']",10,4,4,0.6479323245311263,0.0007775187894373515,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-05-16,2024-05-16,2024-05-17,"['SBUX', 'ODFL', 'META', 'DXCM', 'WBD', 'NVDA', 'AMD', 'CDNS', 'SNPS', 'ADBE']",10,4,4,0.6082985003904026,0.000729958200468483,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-05-31,2024-05-31,2024-06-03,"['WDAY', 'ILMN', 'FTNT', 'ADBE', 'INTU', 'ORCL', 'DXCM', 'EA', 'MNST', 'CDNS']",10,7,7,0.8096061717572266,0.0009715274061086719,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-06-14,2024-06-14,2024-06-17,"['CRM', 'WDAY', 'INTU', 'LULU', 'INTC', 'WBD', 'CMCSA', 'CSX', 'MNST', 'DXCM']",10,6,6,0.6656862610416372,0.0007988235132499646,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-07-01,2024-07-01,2024-07-02,"['PCAR', 'FAST', 'PYPL', 'WBD', 'XEL', 'LULU', 'DLTR', 'PAYX', 'CMCSA', 'MNST']",10,6,6,0.6256221178698558,0.0007507465414438269,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-07-16,2024-07-16,2024-07-17,"['TSLA', 'NVDA', 'QCOM', 'JD', 'MU', 'META', 'PAYX', 'LULU', 'DLTR', 'XEL']",10,6,6,0.8751119308808465,0.0010501343170570157,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-07-30,2024-07-30,2024-07-31,"['QCOM', 'AMAT', 'LRCX', 'KLAC', 'MU', 'AVGO', 'NVDA', 'SNPS', 'TSLA', 'META']",10,5,5,0.5014205845750291,0.0006017047014900349,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-08-13,2024-08-13,2024-08-14,"['LRCX', 'AMAT', 'QCOM', 'MU', 'KLAC', 'CDNS', 'SNPS', 'AVGO', 'NVDA', 'TSLA']",10,1,1,0.21648285905254622,0.00025977943086305543,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-08-27,2024-08-27,2024-08-28,"['INTC', 'AMZN', 'MU', 'LRCX', 'AMD', 'MCHP', 'SNPS', 'QCOM', 'AMAT', 'CDNS']",10,4,4,0.7644720048495481,0.0009173664058194577,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-09-11,2024-09-11,2024-09-12,"['DXCM', 'MU', 'BIIB', 'INTC', 'SNPS', 'AMAT', 'LRCX', 'CDNS', 'MCHP', 'QCOM']",10,2,2,0.7017376650770984,0.0008420851980925181,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-09-25,2024-09-25,2024-09-26,"['SNPS', 'MCHP', 'AMAT', 'QCOM', 'DXCM', 'INTC', 'MU', 'CDNS', 'LRCX', 'BIIB']",10,0,0,0.20462695847777956,0.00024555235017333543,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-10-09,2024-10-09,2024-10-10,"['DXCM', 'ADBE', 'BIIB', 'ROST', 'REGN', 'AZN', 'KDP', 'MNST', 'XEL', 'PEP']",10,8,8,0.7356796799571521,0.0008828156159485824,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-10-23,2024-10-23,2024-10-24,"['INTC', 'KLAC', 'MCHP', 'LRCX', 'AMAT', 'NVDA', 'DLTR', 'SNPS', 'TSLA', 'ADBE']",10,9,9,0.9680198291843887,0.0011616237950212664,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-11-06,2024-11-06,2024-11-07,"['KLAC', 'AMAT', 'LRCX', 'IDXX', 'AMD', 'EBAY', 'NVDA', 'MCHP', 'SNPS', 'DLTR']",10,3,3,0.612160720550071,0.0007345928646600851,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-11-20,2024-11-20,2024-11-21,"['AMD', 'KLAC', 'AMAT', 'LRCX', 'QCOM', 'AVGO', 'MCHP', 'IDXX', 'DLTR', 'SNPS']",10,2,2,0.3223294551087625,0.00038679534613051493,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-12-05,2024-12-05,2024-12-06,"['MELI', 'MCHP', 'BIIB', 'JD', 'AMAT', 'KLAC', 'SNPS', 'AMGN', 'KHC', 'QCOM']",10,5,5,0.7678777278652114,0.0009214532734382535,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2024-12-19,2024-12-19,2024-12-20,"['AMD', 'BIIB', 'MCHP', 'KLAC', 'INTC', 'AMAT', 'IDXX', 'QCOM', 'SNPS', 'MELI']",10,3,3,0.39720860482412135,0.0004766503257889456,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-01-22,2025-01-22,2025-01-23,"['MU', 'CTAS', 'AAPL', 'MSFT', 'VRTX', 'AMD', 'AMAT', 'KLAC', 'INTC', 'BIIB']",10,5,5,0.7730909542992078,0.0009277091451590493,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-02-05,2025-02-05,2025-02-06,"['MSFT', 'ORCL', 'NVDA', 'PYPL', 'TSLA', 'NFLX', 'META', 'AMZN', 'AAPL', 'INTC']",10,7,7,0.8563812012095386,0.0010276574414514463,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-02-20,2025-02-20,2025-02-21,"['NVDA', 'AVGO', 'EA', 'MSFT', 'ORCL', 'META', 'AMZN', 'TSLA', 'AAPL', 'NFLX']",10,2,2,0.35542166025949856,0.00042650599231139824,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-03-06,2025-03-06,2025-03-07,"['AVGO', 'NVDA', 'TSLA', 'MU', 'ORCL', 'AMZN', 'GOOGL', 'NFLX', 'META', 'MSFT']",10,2,2,0.36719932258953086,0.000440639187107437,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-03-20,2025-03-20,2025-03-21,"['NVDA', 'AVGO', 'TSLA', 'MU', 'ORCL', 'LRCX', 'AMD', 'MSFT', 'AMZN', 'META']",10,2,2,0.23559749371100983,0.00028271699245321176,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-04-03,2025-04-03,2025-04-04,"['NVDA', 'MU', 'AVGO', 'TSLA', 'MCHP', 'AMD', 'LRCX', 'ORCL', 'DXCM', 'META']",10,2,2,0.2853240141557116,0.00034238881698685393,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-04-17,2025-04-17,2025-04-21,"['MCHP', 'NVDA', 'MU', 'AVGO', 'ORCL', 'TSLA', 'META', 'LRCX', 'MSFT', 'AMD']",10,1,1,0.5072963375253373,0.0006087556050304047,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-05-02,2025-05-02,2025-05-05,"['MCHP', 'NFLX', 'WBD', 'MU', 'KHC', 'BIIB', 'COST', 'ADBE', 'MSFT', 'AVGO']",10,6,6,0.7135072739795899,0.0008562087287755078,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-05-16,2025-05-16,2025-05-19,"['MDLZ', 'EA', 'KDP', 'MNST', 'MSFT', 'VRSK', 'PEP', 'KHC', 'TMUS', 'XEL']",10,8,8,0.9333092872868979,0.0011199711447442773,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-06-02,2025-06-02,2025-06-03,"['REGN', 'VRTX', 'MNST', 'NFLX', 'EA', 'MSFT', 'MDLZ', 'XEL', 'KDP', 'VRSK']",10,3,3,0.4123391966507034,0.0004948070359808441,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-06-16,2025-06-16,2025-06-17,"['MSFT', 'AAPL', 'COST', 'CHTR', 'SNPS', 'ORCL', 'HON', 'NFLX', 'XEL', 'KDP']",10,6,6,0.6893164407748613,0.0008271797289298335,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-07-01,2025-07-01,2025-07-02,"['MSFT', 'COST', 'NVDA', 'TSLA', 'AAPL', 'LULU', 'NFLX', 'ADP', 'KDP', 'HON']",10,4,4,0.43783194750185234,0.0005253983370022227,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-07-16,2025-07-16,2025-07-17,"['JD', 'LULU', 'BIIB', 'NVDA', 'FTNT', 'AAPL', 'COST', 'PAYX', 'TMUS', 'MSFT']",10,5,5,0.5329367803677918,0.0006395241364413501,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-07-30,2025-07-30,2025-07-31,"['TSLA', 'LULU', 'AAPL', 'ODFL', 'INTC', 'NVDA', 'MSFT', 'FTNT', 'BIIB', 'JD']",10,3,3,0.4124187742817268,0.0004949025291380721,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-08-13,2025-08-13,2025-08-14,"['TXN', 'TSLA', 'AAPL', 'MSFT', 'NFLX', 'AMZN', 'NVDA', 'FTNT', 'COST', 'CRM']",10,5,5,0.5590529531513841,0.0006708635437816609,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-08-27,2025-08-27,2025-08-28,"['DXCM', 'AMZN', 'TSLA', 'AAPL', 'MSFT', 'CRM', 'NFLX', 'NVDA', 'FTNT', 'COST']",10,1,1,0.27721982955601127,0.0003326637954672135,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-09-11,2025-09-11,2025-09-12,"['LULU', 'META', 'MSFT', 'NVDA', 'AMZN', 'AMAT', 'NFLX', 'AAPL', 'PYPL', 'DXCM']",10,4,4,0.5193429226433284,0.000623211507171994,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-09-25,2025-09-25,2025-09-26,"['MSFT', 'AMZN', 'AMGN', 'HON', 'COST', 'NFLX', 'META', 'DXCM', 'PYPL', 'LULU']",10,3,3,0.3836384040260769,0.00046036608483129225,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-10-09,2025-10-09,2025-10-10,"['CHTR', 'SBUX', 'VRSK', 'CMCSA', 'TXN', 'INTU', 'MSFT', 'HON', 'COST', 'LULU']",10,6,6,0.6596549590429429,0.0007915859508515314,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-10-23,2025-10-23,2025-10-24,"['NFLX', 'ODFL', 'MSFT', 'AMZN', 'NVDA', 'PYPL', 'ILMN', 'CHTR', 'COST', 'INTU']",10,6,6,0.6800487047719237,0.0008160584457263083,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-11-06,2025-11-06,2025-11-07,"['SNPS', 'DXCM', 'META', 'LULU', 'KDP', 'NVDA', 'MSFT', 'NFLX', 'AMZN', 'CHTR']",10,5,5,0.6912187379040948,0.0008294624854849138,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-11-20,2025-11-20,2025-11-21,"['MELI', 'SNPS', 'PYPL', 'AMZN', 'LULU', 'META', 'NFLX', 'DXCM', 'MSFT', 'NVDA']",10,2,2,0.34123584105854127,0.0004094830092702495,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-12-05,2025-12-05,2025-12-08,"['SNPS', 'MCHP', 'NVDA', 'AMZN', 'TSLA', 'MELI', 'META', 'MSFT', 'PYPL', 'NFLX']",10,2,2,0.2734034413703128,0.00032808412964437534,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2025-12-19,2025-12-19,2025-12-22,"['TSLA', 'NVDA', 'AMZN', 'META', 'PYPL', 'NFLX', 'MSFT', 'MCHP', 'MELI', 'SNPS']",10,0,0,0.29799632122394765,0.0003575955854687371,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2026-01-21,2026-01-21,2026-01-22,"['ORCL', 'INTC', 'TSLA', 'LRCX', 'DXCM', 'AVGO', 'AMD', 'DLTR', 'MU', 'NVDA']",10,8,8,0.7520231962573629,0.0009024278355088354,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2026-02-04,2026-02-04,2026-02-05,"['AMD', 'PYPL', 'MU', 'AVGO', 'ORCL', 'KLAC', 'LRCX', 'TSLA', 'INTC', 'NVDA']",10,2,2,0.4707184279313484,0.000564862113517618,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
2026-02-19,2026-02-19,2026-02-20,"['AMD', 'ORCL', 'AVGO', 'INTU', 'PANW', 'PYPL', 'LRCX', 'KLAC', 'INTC', 'MU']",10,2,2,0.30210246986082767,0.0003625229638329932,1.0,1.0,1.0,1.0,1.0,,,False,False,False,False
